benchmark,reward,walltime,commandline
benchmark://cbench-v1/ispell,0.7379310344827587,0.20197463035583496,opt -sroa -simplifycfg -loop-rotate -jump-threading -newgvn -instcombine -early-cse-memssa -gvn -mem2reg -instsimplify -break-crit-edges -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/ispell,0.7379310344827587,0.19178438186645508,opt -sroa -simplifycfg -loop-rotate -jump-threading -newgvn -instcombine -early-cse-memssa -gvn -mem2reg -instsimplify -break-crit-edges -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/ispell,0.7379310344827587,0.19863224029541016,opt -sroa -simplifycfg -loop-rotate -jump-threading -newgvn -instcombine -early-cse-memssa -gvn -mem2reg -instsimplify -break-crit-edges -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/ispell,0.7379310344827587,0.19766759872436523,opt -sroa -simplifycfg -loop-rotate -jump-threading -newgvn -instcombine -early-cse-memssa -gvn -mem2reg -instsimplify -break-crit-edges -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/ispell,0.7379310344827587,0.19182348251342773,opt -sroa -simplifycfg -loop-rotate -jump-threading -newgvn -instcombine -early-cse-memssa -gvn -mem2reg -instsimplify -break-crit-edges -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/ispell,0.7379310344827587,0.1960446834564209,opt -sroa -simplifycfg -loop-rotate -jump-threading -newgvn -instcombine -early-cse-memssa -gvn -mem2reg -instsimplify -break-crit-edges -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/ispell,0.7379310344827587,0.19205117225646973,opt -sroa -simplifycfg -loop-rotate -jump-threading -newgvn -instcombine -early-cse-memssa -gvn -mem2reg -instsimplify -break-crit-edges -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/ispell,0.7379310344827587,0.19861960411071777,opt -sroa -simplifycfg -loop-rotate -jump-threading -newgvn -instcombine -early-cse-memssa -gvn -mem2reg -instsimplify -break-crit-edges -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/ispell,0.7379310344827587,0.19271206855773926,opt -sroa -simplifycfg -loop-rotate -jump-threading -newgvn -instcombine -early-cse-memssa -gvn -mem2reg -instsimplify -break-crit-edges -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/ispell,0.7379310344827587,0.20046257972717285,opt -sroa -simplifycfg -loop-rotate -jump-threading -newgvn -instcombine -early-cse-memssa -gvn -mem2reg -instsimplify -break-crit-edges -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/jpeg-c,0.913042130390303,0.5289664268493652,opt -sroa -simplifycfg -instcombine -jump-threading -newgvn -loop-rotate -mem2reg -early-cse-memssa -instsimplify -gvn -break-crit-edges -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/jpeg-c,0.913042130390303,0.5295116901397705,opt -sroa -simplifycfg -instcombine -jump-threading -newgvn -loop-rotate -mem2reg -early-cse-memssa -instsimplify -gvn -break-crit-edges -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/jpeg-c,0.913042130390303,0.5116188526153564,opt -sroa -simplifycfg -instcombine -jump-threading -newgvn -loop-rotate -mem2reg -early-cse-memssa -instsimplify -gvn -break-crit-edges -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/jpeg-c,0.913042130390303,0.5100386142730713,opt -sroa -simplifycfg -instcombine -jump-threading -newgvn -loop-rotate -mem2reg -early-cse-memssa -instsimplify -gvn -break-crit-edges -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/jpeg-c,0.913042130390303,0.5282504558563232,opt -sroa -simplifycfg -instcombine -jump-threading -newgvn -loop-rotate -mem2reg -early-cse-memssa -instsimplify -gvn -break-crit-edges -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/jpeg-c,0.913042130390303,0.5114233493804932,opt -sroa -simplifycfg -instcombine -jump-threading -newgvn -loop-rotate -mem2reg -early-cse-memssa -instsimplify -gvn -break-crit-edges -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/jpeg-c,0.913042130390303,0.5250625610351562,opt -sroa -simplifycfg -instcombine -jump-threading -newgvn -loop-rotate -mem2reg -early-cse-memssa -instsimplify -gvn -break-crit-edges -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/jpeg-c,0.913042130390303,0.5136628150939941,opt -sroa -simplifycfg -instcombine -jump-threading -newgvn -loop-rotate -mem2reg -early-cse-memssa -instsimplify -gvn -break-crit-edges -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/jpeg-c,0.913042130390303,0.5075037479400635,opt -sroa -simplifycfg -instcombine -jump-threading -newgvn -loop-rotate -mem2reg -early-cse-memssa -instsimplify -gvn -break-crit-edges -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/jpeg-c,0.913042130390303,0.5252506732940674,opt -sroa -simplifycfg -instcombine -jump-threading -newgvn -loop-rotate -mem2reg -early-cse-memssa -instsimplify -gvn -break-crit-edges -loop-versioning input.bc -o output.bc
benchmark://cbench-v1/jpeg-d,0.8445539135194308,0.5212090015411377,opt -sroa -simplifycfg -instcombine -jump-threading -newgvn -loop-rotate -mem2reg -early-cse-memssa -instsimplify -gvn -loop-versioning -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/jpeg-d,0.8445539135194308,0.529149055480957,opt -sroa -simplifycfg -instcombine -jump-threading -newgvn -loop-rotate -mem2reg -early-cse-memssa -instsimplify -gvn -loop-versioning -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/jpeg-d,0.8445539135194308,0.5106642246246338,opt -sroa -simplifycfg -instcombine -jump-threading -newgvn -loop-rotate -mem2reg -early-cse-memssa -instsimplify -gvn -loop-versioning -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/jpeg-d,0.8445539135194308,0.5060198307037354,opt -sroa -simplifycfg -instcombine -jump-threading -newgvn -loop-rotate -mem2reg -early-cse-memssa -instsimplify -gvn -loop-versioning -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/jpeg-d,0.8445539135194308,0.5260083675384521,opt -sroa -simplifycfg -instcombine -jump-threading -newgvn -loop-rotate -mem2reg -early-cse-memssa -instsimplify -gvn -loop-versioning -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/jpeg-d,0.8445539135194308,0.5086662769317627,opt -sroa -simplifycfg -instcombine -jump-threading -newgvn -loop-rotate -mem2reg -early-cse-memssa -instsimplify -gvn -loop-versioning -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/jpeg-d,0.8445539135194308,0.5300173759460449,opt -sroa -simplifycfg -instcombine -jump-threading -newgvn -loop-rotate -mem2reg -early-cse-memssa -instsimplify -gvn -loop-versioning -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/jpeg-d,0.8445539135194308,0.5133278369903564,opt -sroa -simplifycfg -instcombine -jump-threading -newgvn -loop-rotate -mem2reg -early-cse-memssa -instsimplify -gvn -loop-versioning -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/jpeg-d,0.8445539135194308,0.5227835178375244,opt -sroa -simplifycfg -instcombine -jump-threading -newgvn -loop-rotate -mem2reg -early-cse-memssa -instsimplify -gvn -loop-versioning -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/jpeg-d,0.8445539135194308,0.5285141468048096,opt -sroa -simplifycfg -instcombine -jump-threading -newgvn -loop-rotate -mem2reg -early-cse-memssa -instsimplify -gvn -loop-versioning -break-crit-edges input.bc -o output.bc
benchmark://cbench-v1/lame,0.9482653913307524,0.513329267501831,opt -sroa -simplifycfg -newgvn -mem2reg -jump-threading -loop-rotate -gvn -loop-versioning -early-cse-memssa -gvn-hoist -instsimplify -instcombine input.bc -o output.bc
benchmark://cbench-v1/lame,0.9482653913307524,0.5177931785583496,opt -sroa -simplifycfg -newgvn -mem2reg -jump-threading -loop-rotate -gvn -loop-versioning -early-cse-memssa -gvn-hoist -instsimplify -instcombine input.bc -o output.bc
benchmark://cbench-v1/lame,0.9482653913307524,0.4998195171356201,opt -sroa -simplifycfg -newgvn -mem2reg -jump-threading -loop-rotate -gvn -loop-versioning -early-cse-memssa -gvn-hoist -instsimplify -instcombine input.bc -o output.bc
benchmark://cbench-v1/lame,0.9482653913307524,0.511397123336792,opt -sroa -simplifycfg -newgvn -mem2reg -jump-threading -loop-rotate -gvn -loop-versioning -early-cse-memssa -gvn-hoist -instsimplify -instcombine input.bc -o output.bc
benchmark://cbench-v1/lame,0.9482653913307524,0.49018263816833496,opt -sroa -simplifycfg -newgvn -mem2reg -jump-threading -loop-rotate -gvn -loop-versioning -early-cse-memssa -gvn-hoist -instsimplify -instcombine input.bc -o output.bc
benchmark://cbench-v1/lame,0.9482653913307524,0.5010435581207275,opt -sroa -simplifycfg -newgvn -mem2reg -jump-threading -loop-rotate -gvn -loop-versioning -early-cse-memssa -gvn-hoist -instsimplify -instcombine input.bc -o output.bc
benchmark://cbench-v1/lame,0.9482653913307524,0.511547327041626,opt -sroa -simplifycfg -newgvn -mem2reg -jump-threading -loop-rotate -gvn -loop-versioning -early-cse-memssa -gvn-hoist -instsimplify -instcombine input.bc -o output.bc
benchmark://cbench-v1/lame,0.9482653913307524,0.49843549728393555,opt -sroa -simplifycfg -newgvn -mem2reg -jump-threading -loop-rotate -gvn -loop-versioning -early-cse-memssa -gvn-hoist -instsimplify -instcombine input.bc -o output.bc
benchmark://cbench-v1/lame,0.9482653913307524,0.5114619731903076,opt -sroa -simplifycfg -newgvn -mem2reg -jump-threading -loop-rotate -gvn -loop-versioning -early-cse-memssa -gvn-hoist -instsimplify -instcombine input.bc -o output.bc
benchmark://cbench-v1/lame,0.9482653913307524,0.49628138542175293,opt -sroa -simplifycfg -newgvn -mem2reg -jump-threading -loop-rotate -gvn -loop-versioning -early-cse-memssa -gvn-hoist -instsimplify -instcombine input.bc -o output.bc
